mixed_id,file_path,media_type,true_label,true_label_name,source_label,source_label_name,source_split,actual_media_type
977,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001534_000222.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
978,/content/drive/MyDrive/skripsi/dataset_image/real/002005_001466.jpg,image,0,Real,0,Real,image_binary_input,image
979,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001361_003201.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
980,/content/drive/MyDrive/skripsi/dataset_image/real/001512_000808.jpg,image,0,Real,0,Real,image_binary_input,image
981,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000561_001110.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
982,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000346_TI2V_000346.mp4,video,1,Fake,1,Fake,video_test,video
983,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000190_Change_of_style_000190.mp4,video,1,Fake,1,Fake,video_test,video
984,/content/drive/MyDrive/skripsi/dataset_video/real/001466_Real_001466.mp4,video,0,Real,0,Real,video_test,video
985,/content/drive/MyDrive/skripsi/dataset_image/tampered/000485_001536.jpg,image,1,Fake,2,Tampered,image_binary_input,image
986,/content/drive/MyDrive/skripsi/dataset_image/real/000801_000272.jpg,image,0,Real,0,Real,image_binary_input,image
987,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000148_Inpainting_000148.mp4,video,1,Fake,1,Fake,video_test,video
988,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000016_Change_of_style_000016.mp4,video,1,Fake,1,Fake,video_test,video
989,/content/drive/MyDrive/skripsi/dataset_image/real/002627_001224.jpg,image,0,Real,0,Real,image_binary_input,image
990,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000392_Interpolation_000392.mp4,video,1,Fake,1,Fake,video_test,video
991,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000294_Extrapolation_000294.mp4,video,1,Fake,1,Fake,video_test,video
992,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003272_002612.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
993,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000054_Outpainting_000054.mp4,video,1,Fake,1,Fake,video_test,video
994,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000420_T2V_000420.mp4,video,1,Fake,1,Fake,video_test,video
995,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000143_001610.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
996,/content/drive/MyDrive/skripsi/dataset_image/tampered/001981_001550.jpg,image,1,Fake,2,Tampered,image_binary_input,image
997,/content/drive/MyDrive/skripsi/dataset_video/real/001345_Real_001345.mp4,video,0,Real,0,Real,video_test,video
998,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000619_Interpolation_000619.mp4,video,1,Fake,1,Fake,video_test,video
999,/content/drive/MyDrive/skripsi/dataset_image/real/002019_002466.jpg,image,0,Real,0,Real,image_binary_input,image
1000,/content/drive/MyDrive/skripsi/dataset_image/real/002029_001817.jpg,image,0,Real,0,Real,image_binary_input,image
1001,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002549_002150.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1002,/content/drive/MyDrive/skripsi/dataset_video/real/002520_Real_002520.mp4,video,0,Real,0,Real,video_test,video
1003,/content/drive/MyDrive/skripsi/dataset_image/tampered/000591_000864.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1004,/content/drive/MyDrive/skripsi/dataset_image/real/000157_001075.jpg,image,0,Real,0,Real,image_binary_input,image
1005,/content/drive/MyDrive/skripsi/dataset_image/tampered/002569_001574.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1006,/content/drive/MyDrive/skripsi/dataset_video/real/001379_Real_001379.mp4,video,0,Real,0,Real,video_test,video
1007,/content/drive/MyDrive/skripsi/dataset_image/real/002509_000671.jpg,image,0,Real,0,Real,image_binary_input,image
1008,/content/drive/MyDrive/skripsi/dataset_image/real/000223_001011.jpg,image,0,Real,0,Real,image_binary_input,image
1009,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001192_001462.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1010,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002502_002896.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1011,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000739_000700.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1012,/content/drive/MyDrive/skripsi/dataset_image/real/001251_001429.jpg,image,0,Real,0,Real,image_binary_input,image
1013,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000464_Change_of_style_000464.mp4,video,1,Fake,1,Fake,video_test,video
1014,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000501_Inpainting_000501.mp4,video,1,Fake,1,Fake,video_test,video
1015,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000857_003265.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1016,/content/drive/MyDrive/skripsi/dataset_video/real/004196_Real_004196.mp4,video,0,Real,0,Real,video_test,video
1017,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000153_TI2V_000153.mp4,video,1,Fake,1,Fake,video_test,video
1018,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001814_002298.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1019,/content/drive/MyDrive/skripsi/dataset_image/real/001162_003316.jpg,image,0,Real,0,Real,image_binary_input,image
1020,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000261_Outpainting_000261.mp4,video,1,Fake,1,Fake,video_test,video
1021,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001665_000156.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1022,/content/drive/MyDrive/skripsi/dataset_video/real/002912_Real_002912.mp4,video,0,Real,0,Real,video_test,video
1023,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000251_Faceswap_000251.mp4,video,1,Fake,1,Fake,video_test,video
1024,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000556_Inpainting_000556.mp4,video,1,Fake,1,Fake,video_test,video
1025,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000328_Interpolation_000328.mp4,video,1,Fake,1,Fake,video_test,video
1026,/content/drive/MyDrive/skripsi/dataset_image/real/002656_000079.jpg,image,0,Real,0,Real,image_binary_input,image
1027,/content/drive/MyDrive/skripsi/dataset_image/real/000319_002010.jpg,image,0,Real,0,Real,image_binary_input,image
1028,/content/drive/MyDrive/skripsi/dataset_image/tampered/002872_000830.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1029,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000434_Change_of_style_000434.mp4,video,1,Fake,1,Fake,video_test,video
1030,/content/drive/MyDrive/skripsi/dataset_video/real/000108_Real_000108.mp4,video,0,Real,0,Real,video_test,video
1031,/content/drive/MyDrive/skripsi/dataset_video/real/003646_Real_003646.mp4,video,0,Real,0,Real,video_test,video
1032,/content/drive/MyDrive/skripsi/dataset_image/real/000252_003031.jpg,image,0,Real,0,Real,image_binary_input,image
1033,/content/drive/MyDrive/skripsi/dataset_image/real/000087_001236.jpg,image,0,Real,0,Real,image_binary_input,image
1034,/content/drive/MyDrive/skripsi/dataset_video/real/000583_Real_000583.mp4,video,0,Real,0,Real,video_test,video
1035,/content/drive/MyDrive/skripsi/dataset_image/real/000845_000351.jpg,image,0,Real,0,Real,image_binary_input,image
1036,/content/drive/MyDrive/skripsi/dataset_image/tampered/002627_002549.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1037,/content/drive/MyDrive/skripsi/dataset_video/real/001499_Real_001499.mp4,video,0,Real,0,Real,video_test,video
1038,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000309_TI2V_000309.mp4,video,1,Fake,1,Fake,video_test,video
1039,/content/drive/MyDrive/skripsi/dataset_image/tampered/000403_000596.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1040,/content/drive/MyDrive/skripsi/dataset_image/real/000148_001812.jpg,image,0,Real,0,Real,image_binary_input,image
1041,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000430_Interpolation_000430.mp4,video,1,Fake,1,Fake,video_test,video
1042,/content/drive/MyDrive/skripsi/dataset_image/real/002991_002797.jpg,image,0,Real,0,Real,image_binary_input,image
1043,/content/drive/MyDrive/skripsi/dataset_image/tampered/001876_002246.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1044,/content/drive/MyDrive/skripsi/dataset_image/real/003258_001021.jpg,image,0,Real,0,Real,image_binary_input,image
1045,/content/drive/MyDrive/skripsi/dataset_video/real/004640_Real_004640.mp4,video,0,Real,0,Real,video_test,video
1046,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000093_Outpainting_000093.mp4,video,1,Fake,1,Fake,video_test,video
1047,/content/drive/MyDrive/skripsi/dataset_image/tampered/002229_001203.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1048,/content/drive/MyDrive/skripsi/dataset_video/real/000331_Real_000331.mp4,video,0,Real,0,Real,video_test,video
1049,/content/drive/MyDrive/skripsi/dataset_image/real/001200_002421.jpg,image,0,Real,0,Real,image_binary_input,image
1050,/content/drive/MyDrive/skripsi/dataset_video/real/004362_Real_004362.mp4,video,0,Real,0,Real,video_test,video
1051,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000115_Interpolation_000115.mp4,video,1,Fake,1,Fake,video_test,video
1052,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000020_Extrapolation_000020.mp4,video,1,Fake,1,Fake,video_test,video
1053,/content/drive/MyDrive/skripsi/dataset_video/real/002640_Real_002640.mp4,video,0,Real,0,Real,video_test,video
1054,/content/drive/MyDrive/skripsi/dataset_image/real/000580_001960.jpg,image,0,Real,0,Real,image_binary_input,image
1055,/content/drive/MyDrive/skripsi/dataset_image/real/002234_003034.jpg,image,0,Real,0,Real,image_binary_input,image
1056,/content/drive/MyDrive/skripsi/dataset_image/real/002528_000068.jpg,image,0,Real,0,Real,image_binary_input,image
1057,/content/drive/MyDrive/skripsi/dataset_image/real/000452_000274.jpg,image,0,Real,0,Real,image_binary_input,image
1058,/content/drive/MyDrive/skripsi/dataset_image/real/001139_001465.jpg,image,0,Real,0,Real,image_binary_input,image
1059,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000537_TI2V_000537.mp4,video,1,Fake,1,Fake,video_test,video
1060,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000119_Outpainting_000119.mp4,video,1,Fake,1,Fake,video_test,video
1061,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003328_001095.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1062,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000166_Inpainting_000166.mp4,video,1,Fake,1,Fake,video_test,video
1063,/content/drive/MyDrive/skripsi/dataset_image/tampered/000617_003075.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1064,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000427_Interpolation_000427.mp4,video,1,Fake,1,Fake,video_test,video
1065,/content/drive/MyDrive/skripsi/dataset_video/real/000174_Real_000174.mp4,video,0,Real,0,Real,video_test,video
1066,/content/drive/MyDrive/skripsi/dataset_image/real/002924_002875.jpg,image,0,Real,0,Real,image_binary_input,image
1067,/content/drive/MyDrive/skripsi/dataset_image/tampered/002332_001772.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1068,/content/drive/MyDrive/skripsi/dataset_video/real/004903_Real_004903.mp4,video,0,Real,0,Real,video_test,video
1069,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000322_Inpainting_000322.mp4,video,1,Fake,1,Fake,video_test,video
1070,/content/drive/MyDrive/skripsi/dataset_image/real/002614_000009.jpg,image,0,Real,0,Real,image_binary_input,image
1071,/content/drive/MyDrive/skripsi/dataset_video/real/000714_Real_000714.mp4,video,0,Real,0,Real,video_test,video
1072,/content/drive/MyDrive/skripsi/dataset_video/real/000248_Real_000248.mp4,video,0,Real,0,Real,video_test,video
1073,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000084_Interpolation_000084.mp4,video,1,Fake,1,Fake,video_test,video
1074,/content/drive/MyDrive/skripsi/dataset_video/real/004749_Real_004749.mp4,video,0,Real,0,Real,video_test,video
1075,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000277_Extrapolation_000277.mp4,video,1,Fake,1,Fake,video_test,video
1076,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000537_001780.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1077,/content/drive/MyDrive/skripsi/dataset_image/tampered/001066_002662.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1078,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000994_000259.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1079,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000381_T2V_000381.mp4,video,1,Fake,1,Fake,video_test,video
1080,/content/drive/MyDrive/skripsi/dataset_image/tampered/002481_002055.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1081,/content/drive/MyDrive/skripsi/dataset_image/real/002667_000823.jpg,image,0,Real,0,Real,image_binary_input,image
1082,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001579_002752.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1083,/content/drive/MyDrive/skripsi/dataset_image/real/000797_002291.jpg,image,0,Real,0,Real,image_binary_input,image
1084,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000609_Change_of_style_000609.mp4,video,1,Fake,1,Fake,video_test,video
1085,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000312_Change_of_style_000312.mp4,video,1,Fake,1,Fake,video_test,video
1086,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000048_Faceswap_000048.mp4,video,1,Fake,1,Fake,video_test,video
1087,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000342_Faceswap_000342.mp4,video,1,Fake,1,Fake,video_test,video
1088,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002382_000558.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1089,/content/drive/MyDrive/skripsi/dataset_video/real/000541_Real_000541.mp4,video,0,Real,0,Real,video_test,video
1090,/content/drive/MyDrive/skripsi/dataset_video/real/003330_Real_003330.mp4,video,0,Real,0,Real,video_test,video
1091,/content/drive/MyDrive/skripsi/dataset_image/real/001484_000754.jpg,image,0,Real,0,Real,image_binary_input,image
1092,/content/drive/MyDrive/skripsi/dataset_video/real/001928_Real_001928.mp4,video,0,Real,0,Real,video_test,video
1093,/content/drive/MyDrive/skripsi/dataset_image/real/001728_002050.jpg,image,0,Real,0,Real,image_binary_input,image
1094,/content/drive/MyDrive/skripsi/dataset_video/real/002759_Real_002759.mp4,video,0,Real,0,Real,video_test,video
1095,/content/drive/MyDrive/skripsi/dataset_video/real/004659_Real_004659.mp4,video,0,Real,0,Real,video_test,video
1096,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000020_Change_of_style_000020.mp4,video,1,Fake,1,Fake,video_test,video
1097,/content/drive/MyDrive/skripsi/dataset_image/real/001815_000453.jpg,image,0,Real,0,Real,image_binary_input,image
1098,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000030_000693.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1099,/content/drive/MyDrive/skripsi/dataset_video/real/003207_Real_003207.mp4,video,0,Real,0,Real,video_test,video
1100,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001698_001293.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1101,/content/drive/MyDrive/skripsi/dataset_image/real/002499_003047.jpg,image,0,Real,0,Real,image_binary_input,image
1102,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000142_Outpainting_000142.mp4,video,1,Fake,1,Fake,video_test,video
1103,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000791_001674.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1104,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002872_000830.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1105,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000421_TI2V_000421.mp4,video,1,Fake,1,Fake,video_test,video
1106,/content/drive/MyDrive/skripsi/dataset_video/real/004907_Real_004907.mp4,video,0,Real,0,Real,video_test,video
1107,/content/drive/MyDrive/skripsi/dataset_video/real/000670_Real_000670.mp4,video,0,Real,0,Real,video_test,video
1108,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002997_003090.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1109,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002327_000615.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1110,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000526_Outpainting_000526.mp4,video,1,Fake,1,Fake,video_test,video
1111,/content/drive/MyDrive/skripsi/dataset_video/real/000621_Real_000621.mp4,video,0,Real,0,Real,video_test,video
1112,/content/drive/MyDrive/skripsi/dataset_image/real/001167_000589.jpg,image,0,Real,0,Real,image_binary_input,image
1113,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003082_002799.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1114,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002620_000389.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1115,/content/drive/MyDrive/skripsi/dataset_image/real/002090_002195.jpg,image,0,Real,0,Real,image_binary_input,image
1116,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000834_000367.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
1117,/content/drive/MyDrive/skripsi/dataset_image/tampered/003160_002572.jpg,image,1,Fake,2,Tampered,image_binary_input,image
1118,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000227_Faceswap_000227.mp4,video,1,Fake,1,Fake,video_test,video
